Smiles,Title
CC1(C)CC2(CO1)CC(NCC[C@H]1CCCO1)(C1=NN=NN1CC1=CC=CC=C1)C2,m_281630____20797900____21624926____20772962
FC(F)(F)CCN1CCC(NCC[C@H]2CCCO2)(C2=NN=NN2C2CCOC2)CC1,m_281630____20797900____21625462____20772870
COC(=O)[C@H]1CC[C@@H](N2N=NN=C2C2(NCC[C@H]3CCCO3)CCNC(=O)CC2)C1,m_281630____20797900____21626284____25335432
FC(F)(F)CN1C=C(C(NCC[C@H]2CCCO2)C2=NN=NN2C2CCCCC2)C=N1,m_281630____20797900____21626916____20648564
CCC(C)(C)N1N=NN=C1C(NCC[C@H]1CCCO1)C1=CC2=C(O1)C(OC)=CC=C2,m_281630____20797900____21627808____20772906
CC1=NC(C)=C(C(NCC[C@H]2CCCO2)C2=NN=NN2CCC2=CC(F)=CC=C2)S1,m_281630____20797900____21628314____20773124
COC1=CC(C)=NC=C1C(NCC[C@H]1CCCO1)C1=NN=NN1C1=CC=CC=C1Cl,m_281630____20797900____21628760____20772988
COCCN1N=NN=C1C(CC1CN(C(=O)OC(C)(C)C)C1)NCC[C@H]1CCCO1,m_281630____20797900____21629222____20759520
O=C1CCC(NCC[C@H]2CCCO2)(C2=NN=NN2CC2=CC=CC=C2)CN1C1CC1,m_281630____20797900____21629918____20772962
COC1=CC=CC(CN2N=NN=C2C2(NCC[C@H]3CCCO3)CC3(CC(C)C3)C2)=C1,m_281630____20797900____27246026____25335402
C=CCCCN1N=NN=C1C(NC1CN(C2=CC(=O)OC(C)=C2)C1)C1(SC)CCC1,m_281630____20797910____21620712____28417808
CCC1=CN=C(C(NC2CN(C3=CC(=O)OC(C)=C3)C2)C2=NN=NN2CC(C)C)O1,m_281630____20797910____21625334____27246246
CC1=CC(N2CC(NC3(C4=NN=NN4C(C)C)CCC(C)(CO)CC3)C2)=CC(=O)O1,m_281630____20797910____27245772____20772828
C=CCCN1N=NN=C1C(NCC1(OC)CCCS(=O)(=O)C1)C1=CN=C(C2CC2)S1,m_281630____20797914____21619940____28417812
C=CCCN1N=NN=C1C(NCC1(OC)CCCS(=O)(=O)C1)C1=CNC(C2CC2)=N1,m_281630____20797914____21625962____28417812
COC1(CNC2(C3=NN=NN3CCCF)CC3CCCC2N3C)CCCS(=O)(=O)C1,m_281630____20797914____27246018____25335380
C=CCCN1N=NN=C1C(NCCC1=NN2C=CC=NC2=N1)C1=CSC(C2CC2)=C1,m_281630____20797916____21620914____28417812
C=CCCC(NCCC1=NN2C=CC=NC2=N1)(C1=NN=NN1CC(C)(C)C)C1CC1,m_281630____20797916____21625486____28417820
COCCN1N=NN=C1C1(NCCC2=NN3C=CC=NC3=N2)CCCCC1C1CC1,m_281630____20797916____27245902____20759520
CC(CC1CC1)(NC1CCC(=O)N(C2CC2)C1=O)C1=NN=NN1C1=CC=C(F)C=C1,m_281630____20797920____21619122____20772974
COC1(C(NC2CCC(=O)N(C3CC3)C2=O)C2=NN=NN2C2CCC2)CCCCC1,m_281630____20797920____21622680____20772836
CCCC1=CSC(C(NC2CCC(=O)N(C3CC3)C2=O)C2=NN=NN2CCC#N)=N1,m_281630____20797920____21625536____27246250
C#CCN1C=CN=C1C(NC1CCC(=O)N(C2CC2)C1=O)C1=NN=NN1CCC=C,m_281630____20797920____21629740____28417812
CC1=C(F)C(CNC(C)(CCN2CCSCC2)C2=NN=NN2CCC#N)=CC=C1Br,m_281630____20797926____21618296____27246250
CCCN1CCC(NCC2=CC=C(Br)C(C)=C2F)(C2=NN=NN2CC(C)(C)C)CC1,m_281630____20797926____21626866____28417820
CCCC1CCCC1(NCCOC1=NC=CC=N1)C1=NN=NN1CC1=CC=CC=C1,m_281630____20797928____21619270____20772962
COC1=CC=C(N2N=NN=C2C(C)(NCCOC2=NC=CC=N2)C2CCCO2)C=C1,m_281630____20797928____21622588____20773004
COC(=O)CN1N=NN=C1C(C)(NCCOC1=NC=CC=N1)C1CCC2(CC1)CC2,m_281630____20797928____21626032____28417840
C1=CN=C(OCCNC2(C3=NN=NN3CCCC3CC3)CC[C@H]3CCC[C@H]3C2)N=C1,m_281630____20797928____25334022____25335396
N#CCCN1N=NN=C1C1(NC2(CCF)CC2)CCC2(CCC3=CC=CC=C32)CC1,m_281630____20797930____21618396____27246250
FCCC1(NC(C2=NN=NN2C2=CC=CC=C2)C2(C3=CC=CC=C3)CCOC2)CC1,m_281630____20797930____21620654____20648558
CCC(NC1(CCF)CC1)(C1=NN=NN1CCOC)C1CN(C(=O)OC(C)(C)C)C1,m_281630____20797930____21622932____20759520
COC1=CC=CC(N2N=NN=C2C(NC2(CCF)CC2)C2=CC=C(S(C)=O)C=C2)=C1,m_281630____20797930____21624998____20773074
CN1C=C(C(NC2(CCF)CC2)C2=NN=NN2C2=CC=CC=C2Cl)C(OC(F)F)=N1,m_281630____20797930____21627118____20772988
CCNC(=O)C1=CC=C(C(NC2(CCF)CC2)C2=NN=NN2C2CCOCC2)C=C1,m_281630____20797930____21629192____25335412
CC1=C(Cl)C=CC=C1N1N=NN=C1C1(NC2(CCF)CC2)CC2(CCNC(=O)C2)C1,m_281630____20797930____27246194____20773096
CC1=NN=C(C(NC2CC3(CCC(C)(C)CC3)C2)C2=NN=NN2C2CC(F)(F)C2)S1,m_281630____20797934____21619752____20772958
CSC1=CC=CC(C(NC2CC3(CCC(C)(C)CC3)C2)C2=NN=NN2CCC#N)=C1,m_281630____20797934____21623300____27246250
CCCN1N=NN=C1C(NC1CC2(CCC(C)(C)CC2)C1)C1=CN=C(OCC)N=C1,m_281630____20797934____21626410____20772830
CC(C)CN1N=NN=C1C(C)(NC1CC2(CCC(C)(C)CC2)C1)[C@H]1C[C@H]2CC[C@@H]1O2,m_281630____20797934____27245826____27246246
CSC1CC(CNC(C2=NN(C3CCCC3)C=C2)C2=NN=NN2C2CCOCC2)C1,m_281630____20797936____21618876____25335412
CSC1CC(CNC(C2=CC(C(F)F)=NO2)C2=NN=NN2CCN2CCOCC2)C1,m_281630____20797936____21621668____20773084
CSC1CC(CNC(C2=NC=C(Cl)C=C2F)C2=NN=NN2C2=C(C)C=CC=C2C)C1,m_281630____20797936____21624248____20773002
CSC1CC(CNC(C2=CC=C(N3C=CC=N3)C(F)=C2)C2=NN=NN2CCC#N)C1,m_281630____20797936____21628020____27246250
CSC1CC(CNC(C)(C2=NN=NN2C2=C(C)C=C(C)C=C2C)C2CS(=O)(=O)C2)C1,m_281630____20797936____27245844____20773108
CC(C)(C)CN1N=NN=C1C(NCC1CC(S(C)(=O)=O)C1)C1=CC=C2SC=CC2=C1,m_281630____20797942____21619246____28417820
CS(=O)(=O)C1CC(CNC(C2=CC=CC3=C2C=NN3)C2=NN=NN2C2CCCC2)C1,m_281630____20797942____21623168____20772868
CCOCCN1N=NN=C1C(NCC1CC(S(C)(=O)=O)C1)C1=NC(C(C)(C)C)=CN1,m_281630____20797942____21625908____20772944
CS(=O)(=O)C1CC(CNC(C2=CC(C(F)(F)F)=CC=N2)C2=NN=NN2CCC#N)C1,m_281630____20797942____21629252____27246250
C=CCCN1N=NN=C1C(NCC1=NOC2=C1CC(C)CC2)C(C)(C)C=C=C(C)C,m_281630____20797944____21617404____28417812
CCCCN1N=NN=C1C(NCC1=NOC2=C1CC(C)CC2)C1CCCCCCC1,m_281630____20797944____21621020____20772844
CCCN1N=NN=C1C(NCC1=NOC2=C1CC(C)CC2)C1=CC=CC2=C1C=CS2,m_281630____20797944____21624280____20772830
CC1=CC=CC(Cl)=C1C(NCC1=NOC2=C1CC(C)CC2)C1=NN=NN1CCC#N,m_281630____20797944____21628272____27246250
CCC1(C)CCCC(NCC2=NOC3=C2CC(C)CC3)(C2=NN=NN2C2COC2)C1,m_281630____20797944____27246080____25335388
CCN1C=CN=C1C(NC[C@H]1C[C@@H](S(C)(=O)=O)C1)C1=NN=NN1CC1CCOCC1,m_281630____20797946____21617890____20772982
CS(=O)(=O)[C@H]1C[C@@H](CNC2(C3=NN=NN3CCCF)CC(C3=CC=C(F)C=C3)C2)C1,m_281630____20797946____21618536____25335380
CS(=O)(=O)[C@H]1C[C@@H](CNC(C2=C(F)C(C3CC3)=CC=C2)C2=NN=NN2CC(F)F)C1,m_281630____20797946____21619068____20772852
CS(=O)(=O)[C@H]1C[C@@H](CNC2(C3=NN=NN3C3CCCC3)CN(C(=O)C(F)(F)F)C2)C1,m_281630____20797946____21619580____20772868
COC(=O)[C@H]1CC[C@@H](N2N=NN=C2C(C)(NC[C@H]2C[C@@H](S(C)(=O)=O)C2)C(C)OC)C1,m_281630____20797946____21620420____25335432
CC1=CC=C(F)C(C(NC[C@H]2C[C@@H](S(C)(=O)=O)C2)C2=NN=NN2CCC2(C)CC2)=C1,m_281630____20797946____21621048____25335392
C=C(C)CN1N=NN=C1C(NC[C@H]1C[C@@H](S(C)(=O)=O)C1)C1=CC(C)=CC(C(F)F)=C1,m_281630____20797946____21621998____20614582
CCC1=CC=CC=C1N1N=NN=C1C(NC[C@H]1C[C@@H](S(C)(=O)=O)C1)C1(C)CCCO1,m_281630____20797946____21622800____20772996
COC1=CC=CC(N2N=NN=C2C(NC[C@H]2C[C@@H](S(C)(=O)=O)C2)C2=CSC(Cl)=N2)=C1,m_281630____20797946____21623314____20773074
CC(C)C1CCCC(NC[C@H]2C[C@@H](S(C)(=O)=O)C2)(C2=NN=NN2CCCC2CC2)C1,m_281630____20797946____21623974____25335396
CCC(NC[C@H]1C[C@@H](S(C)(=O)=O)C1)(C1=NN=NN1CC1CCCO1)C1CCOCC1,m_281630____20797946____21624340____20772952
COC(=O)C1=CC(C(NC[C@H]2C[C@@H](S(C)(=O)=O)C2)C2=NN=NN2C2CCCC2)=CS1,m_281630____20797946____21625288____20772868
CCCN1N=NN=C1C1(NC[C@H]2C[C@@H](S(C)(=O)=O)C2)CCC2(CC1)CC2C(=O)OC,m_281630____20797946____21626034____20772830
COCCCN1N=NN=C1C1(NC[C@H]2C[C@@H](S(C)(=O)=O)C2)CCC2(CCOCC2)C1,m_281630____20797946____21626650____20772946
CS(=O)(=O)[C@H]1C[C@@H](CNC(CCC2=CC=CC=N2)C2=NN=NN2CC2=CC=CO2)C1,m_281630____20797946____21627656____25335414
CCC(C)(C)N1N=NN=C1C(NC[C@H]1C[C@@H](S(C)(=O)=O)C1)C1CCC(C(C)C)CC1,m_281630____20797946____21628234____20772906
CC1=CN=C(F)C=C1C(NC[C@H]1C[C@@H](S(C)(=O)=O)C1)C1=NN=NN1CCCC1CC1,m_281630____20797946____21628784____25335396
COC1=CC=CC(N2N=NN=C2C2(NC[C@H]3C[C@@H](S(C)(=O)=O)C3)CC(C)N(C)C2)=C1,m_281630____20797946____21629344____20773074
COC(=O)C1=C(C(NC[C@H]2C[C@@H](S(C)(=O)=O)C2)C2=NN=NN2CC2CC2)C=CN1C,m_281630____20797946____25333984____20772842
COC(=O)C1=NOC(CCCNC2(C3=NN=NN3CCCF)C[C@@H]3C[C@H]2C[C@H]3F)=C1,m_281630____20797948____21621562____25335380
CSCC(NC1(C2=NN=NN2CC(C)(C)C)CCCCC1)C(=O)N1CCC(CO)C1,m_281630____20797950____21623510____28417820
C#CC1=CC=C(C(NCCCC2=C(C)N(C)N=C2C)C2=NN=NN2CCSC)C=C1,m_281630____20797954____21619230____20772866
CC1=NN(C)C(C)=C1CCCNC1(C2=NN=NN2CCCF)CCC2(CCOC2)C1,m_281630____20797954____21623124____25335380
CC1=NN(C)C(C)=C1CCCNC1(C2=NN=NN2C2(C)CC2)CC2(CC(C)(C)C2)C1,m_281630____20797954____21626100____20772840
C#CC1CC(NCCCC2=C(C)N(C)N=C2C)(C2=NN=NN2C2=CC=C(F)C=C2)C1,m_281630____20797954____27245848____20772974
CC(C)=C=CC(C)(C)C(NCCC1=CC=C2N=CSC2=C1)C1=NN=NN1CCC#N,m_281630____20797970____21617404____27246250
CC(C)CN1N=NN=C1C(NCCC1=CC=C2N=CSC2=C1)C1=CN=C(C(C)C)S1,m_281630____20797970____21619942____27246246
C=CCCCN1N=NN=C1C(NCCC1=CC=C2N=CSC2=C1)C1=NC=CC=C1F,m_281630____20797970____21623222____28417808
N#CCCN1N=NN=C1C(NCCC1=CC=C2N=CSC2=C1)C1=NC(C2CC2)=CS1,m_281630____20797970____21626340____27246250
C#CCN1C=CN=C1C(NCCC1=CC=C2N=CSC2=C1)C1=NN=NN1CCOC,m_281630____20797970____21629740____20759520
ClC1=CC(C(NCC2=CC3=NN=CN3C=C2)C2=NN=NN2C2=CC=CC=C2)=CC=N1,m_281630____20797972____21617386____20648558
COC1=CC(C(NCC2=CC3=NN=CN3C=C2)C2=NN=NN2CC(C)C)=C(Br)C=N1,m_281630____20797972____21620010____27246246
CC1=NC=CC=C1C(NCC1=CC2=NN=CN2C=C1)C1=NN=NN1CC1CCCO1,m_281630____20797972____21622824____20772952
CC1=CN=C(C(NCC2=CC3=NN=CN3C=C2)C2=NN=NN2CCC2CC2)C(C)=C1,m_281630____20797972____21625262____25335386
COC1=CC=C(C(NCC2=CC3=NN=CN3C=C2)C2=NN=NN2C2COC2)C(Cl)=C1,m_281630____20797972____21628116____25335388
COCCCN1N=NN=C1C1(NCC2=CC3=NN=CN3C=C2)CCCCC1C1CC1,m_281630____20797972____27245902____20772946
CC1(C(NC(C(=O)OCC2=CC=CC=C2)C2CC2)C2=NN=NN2C2CCC2)CCC1,m_281630____20797980____21623962____20772836
CC1(C)CCCCCC1NC(C1=C(F)C(C2CC2)=CC=C1)C1=NN=NN1CCC#N,m_281630____20797982____21619068____27246250
CCCN1N=NN=C1C(NC1CCCCCC1(C)C)C1=CC2=C(OCCO2)C(Cl)=C1,m_281630____20797982____21622260____20772830
C=CCCN1N=NN=C1C(NC1CCCCCC1(C)C)C1=C(CC)N(C)N=C1CC,m_281630____20797982____21624542____28417812
CC1(C)CCCCCC1NC1(C2=NN=NN2C2CC2)CCN(C2=CC=CC=C2)CC1,m_281630____20797982____21628382____20772826
CN1C2CCCC1C(NC1CCCCCC1(C)C)(C1=NN=NN1C1CCOCC1)C2,m_281630____20797982____27246018____25335412
C=CCN1N=NN=C1C(NC1CCCS(=O)(=O)C2=CC=CC=C21)C(C)(C)C(C)(F)F,m_281630____20797986____21622746____20772824
CSCC1CC(NC2CCCS(=O)(=O)C3=CC=CC=C32)(C2=NN=NN2CC2CC2)C1,m_281630____20797986____27245982____20772842
CC(C)C1=NC=C(C(NCCC23CCC(C)(C2)OC3)C2=NN=NN2CC2CC2)C=N1,m_281630____20797990____21619300____20772842
CC1=CC(F)=CC(C(NCCC23CCC(C)(C2)OC3)C2=NN=NN2C2CCCC2)=C1,m_281630____20797990____21622438____20772868
CC(C)CN1N=NN=C1C1(NCCC23CCC(C)(C2)OC3)CC2(COC(C)(C)C2)C1,m_281630____20797990____21624926____27246246
CC12CCC(CCNC3(C4=NN=NN4CCC#N)CCC4(CC3)OCCO4)(CO1)C2,m_281630____20797990____21628000____27246250
C#CC1CC(NCCC23CCC(C)(C2)OC3)(C2=NN=NN2CCCC(=O)OCC)C1,m_281630____20797990____27245848____20773088
C=C1CCC(NC2CCCC2S(=O)(=O)CCC)(C2=NN=NN2CCCC2CC2)CC1,m_281630____20797994____27245904____25335396
C[C@H]1CC(NCC2CC2Cl)(C2=NN=NN2C2COC2)C[C@H](C)N1CC1=CC=CC=C1,m_281630____20797998____27246204____25335388
COCCCN1N=NN=C1C(C)(NCCC1=CC=CC(Br)=C1C)C1CCC(C)CC1,m_281630____20798008____21627254____20772946
CC(C)COC(=O)N1CCC(NC2(CCF)CCC2)(C2=NN=NN2CC2CC2)CC1,m_281630____20798012____21618058____20772842
FCCC1(NC(C2=NN=NN2C2=CC=CC=C2Cl)C2=CC=CC3=NC=NN23)CCC1,m_281630____20798012____21619712____20772988
C=CCCCN1N=NN=C1C1(NC2(CCF)CCC2)CC(C)(C)S(=O)(=O)C(C)(C)C1,m_281630____20798012____21622126____28417808
COC1=CC=C(CN2N=NN=C2C2(NC3(CCF)CCC3)CCCCCC2F)C=C1,m_281630____20798012____21623622____20773114
CC1(CCN2N=NN=C2C(NC2(CCF)CCC2)C2=CC3=C(C=N2)OCCO3)CC1,m_281630____20798012____21625278____25335392
COC1=CC=CC2=C1OC(C(NC1(CCF)CCC1)C1=NN=NN1C1CCOC1)=C2,m_281630____20798012____21627808____20772870
CCCCN1N=NN=C1C1(NC2(CCF)CCC2)CC(C)N(C(=O)OC(C)(C)C)C1,m_281630____20798012____21629856____20772844
COC(=O)CC1=NN=C(CNC2(C3=NN=NN3C3CCCC3)CCC2C2CCC2)S1,m_281630____20798018____21621478____20772868
CSC1CCC(NC2(CNC(=O)OC(C)(C)C)CCC2)(C2=NN=NN2CCC#N)C1,m_281630____20798020____21620364____27246250
CC1CCCC(NC2(CNC(=O)OC(C)(C)C)CCC2)(C2=NN=NN2C2(C)CC2)C1,m_281630____20798020____21627528____20772840
COCC1=CC=C(CNC2(C3=NN=NN3CC3CC3)CC(C)(C)C(C)(C)C2)C=C1F,m_281630____20798024____21617974____20772842
COCC1=CC=C(CNC(C2=C(Cl)C=CS2)C2=NN=NN2C2=CC=CC=C2)C=C1F,m_281630____20798024____21622448____20648558
COCC1=CC=C(CNC(C2=NO[C@H]3COC[C@@H]23)C2=NN=NN2CCC#N)C=C1F,m_281630____20798024____21626070____27246250
COCC1=CC=C(CNC(COC)(C2=NN=NN2C(C)C)C2CCCOC2)C=C1F,m_281630____20798024____21629480____20772828
C[C@H](CNC(CCCC#N)C1=NN=NN1C1=CC=C2OCCOC2=C1)OC(C)(C)C,m_281630____20798026____21617400____20773132
C[C@H](CNC(C1=NNC(C2CC2)=C1)C1=NN=NN1C1CCCCCC1)OC(C)(C)C,m_281630____20798026____21618106____20772980
C=CCCN1N=NN=C1C(NC[C@@H](C)OC(C)(C)C)C1=NC2=CC=CC=C2N1CC,m_281630____20798026____21618570____28417812
CCCCN1N=NN=C1C(NC[C@@H](C)OC(C)(C)C)C1=C2C=CC=CC2=CC=C1C,m_281630____20798026____21619126____20772844
COC1=CC=C2N=C(C(NC[C@@H](C)OC(C)(C)C)C3=NN=NN3C3CC3)C=CC2=C1,m_281630____20798026____21619532____20772826
CCC1=CC=CC=C1N1N=NN=C1C(NC[C@@H](C)OC(C)(C)C)C1=NC=C(C)N=C1,m_281630____20798026____21620170____20772996
CC1=CSC(C(NC[C@@H](C)OC(C)(C)C)C2=NN=NN2CCC2=CC(F)=CC=C2)=N1,m_281630____20798026____21621024____20773124
C[C@H](CNC(C1=NC(C(C)(C)C)=CS1)C1=NN=NN1CCC1(C)CC1)OC(C)(C)C,m_281630____20798026____21621816____25335392
C[C@H](CNC1(C2=NN=NN2CC2=NN(C)N=N2)CCC(C2CC2)CC1)OC(C)(C)C,m_281630____20798026____21622600____25335382
C[C@H](CNC(C1=NC=CC=C1F)C1=NN=NN1CCN1CCOCC1)OC(C)(C)C,m_281630____20798026____21623222____20773084
C[C@H](CNC(C1=CC=C(C#N)S1)C1=NN=NN1CSC1=CC=CC=C1)OC(C)(C)C,m_281630____20798026____21623616____25335408
C[C@H](CNC(C1=C(F)C(F)=NC=C1)C1=NN=NN1CC1=CC=CC=C1)OC(C)(C)C,m_281630____20798026____21624222____20772962
C[C@H](CNC(C1=C(Cl)C=CC=C1OC(F)F)C1=NN=NN1CC1CC1)OC(C)(C)C,m_281630____20798026____21624948____20772842
COC1=CN=C(Br)C=C1C(NC[C@@H](C)OC(C)(C)C)C1=NN=NN1C1CCOCC1,m_281630____20798026____21625458____25335412
CC1=CC=C(C(NC[C@@H](C)OC(C)(C)C)C2=NN=NN2CCCC2CC2)C(C)=C1C,m_281630____20798026____21626334____25335396
C[C@H](CNC(C1=CC=C(C#N)C=C1Br)C1=NN=NN1C1=CC=CC=C1)OC(C)(C)C,m_281630____20798026____21627014____20648558
CCC(C)(C)N1N=NN=C1C(NC[C@@H](C)OC(C)(C)C)C1=CN(C)C(=O)N(C)C1=O,m_281630____20798026____21627974____20772906
C[C@H](CNC(C1=C(N2CCCC2)C=CC=C1F)C1=NN=NN1C1CC1)OC(C)(C)C,m_281630____20798026____21628558____20772826
C[C@H](CNC(C1=CC=CN(C)C1=O)C1=NN=NN1C1=CC=CC=C1Cl)OC(C)(C)C,m_281630____20798026____21629138____20772988
CC1=CC=C2C=CC=NC2=C1C(NC[C@@H](C)OC(C)(C)C)C1=NN=NN1CCCF,m_281630____20798026____21629890____25335380
C[C@H](CNC1(C2=NN=NN2CC2=CC=CC=C2)CC2CCCCN2C1)OC(C)(C)C,m_281630____20798026____27246084____20772962
COC1=CC=CC=C1N1N=NN=C1C(NC[C@H]1C[C@@H](SC)C1)C1=CN(CCCl)N=C1,m_281630____20798034____21617710____20773010
COC(=O)[C@H](CC(C)C)N1N=NN=C1C1(NC[C@H]2C[C@@H](SC)C2)CC(C(C)(C)C)C1,m_281630____20798034____21618200____20773128
CS[C@H]1C[C@@H](CNC(C2=CN(C)N=C2C2=CC=CN=C2)C2=NN=NN2CC(C)C)C1,m_281630____20798034____21618648____27246246
CS[C@H]1C[C@@H](CNC(C2=C3OCOC3=CC=C2Br)C2=NN=NN2CC2CCOC2)C1,m_281630____20798034____21619146____20772950
C=CCCCN1N=NN=C1C(NC[C@H]1C[C@@H](SC)C1)C1=CN(C)C2=CC=C(F)C=C12,m_281630____20798034____21619478____28417808
CS[C@H]1C[C@@H](CNC(C2=CN=C(C3=CC=CC=C3F)S2)C2=NN=NN2CCC#N)C1,m_281630____20798034____21619952____27246250
COC1=CC=CC(CN2N=NN=C2C(NC[C@H]2C[C@@H](SC)C2)C2=CSC(C)=C2C)=C1,m_281630____20798034____21620802____25335402
COC(=O)C(C)N1N=NN=C1C1(NC[C@H]2C[C@@H](SC)C2)CCC2(CCNC2=O)CC1,m_281630____20798034____21621312____20772956
COC1=CC=CC(C2=NC(C(NC[C@H]3C[C@@H](SC)C3)C3=NN=NN3C3CC3)=CS2)=C1,m_281630____20798034____21622150____20772826
CS[C@H]1C[C@@H](CNC(C2=NN=NN2C2CC(F)(F)C2)C(C)(C)COC2CCCC2)C1,m_281630____20798034____21622656____20772958
CS[C@H]1C[C@@H](CNC(C2=NN=NN2CC2CCOCC2)C(C)(C)C2=CC=NC=C2)C1,m_281630____20798034____21623080____20772982
C=CCCN1N=NN=C1C1(NC[C@H]2C[C@@H](SC)C2)CCN(CC2=CC=CC=C2)CC1,m_281630____20798034____21623548____28417812
CS[C@H]1C[C@@H](CNC(C2=NN=NN2CC2=CC=CO2)C(C)(C)C2=CC=C(C)C=C2)C1,m_281630____20798034____21624120____25335414
CCN1CC(C)C(NC[C@H]2C[C@@H](SC)C2)(C2=NN=NN2CC2=CC=C(OC)C=C2)C1,m_281630____20798034____21624426____20773114
CS[C@H]1C[C@@H](CNC(C2=CC=C(CCF)C=C2)C2=NN=NN2C2=CC=CC=C2C)C1,m_281630____20798034____21625062____25335400
CS[C@H]1C[C@@H](CNC(C2=C([N+](=O)[O-])C(C)=CC=C2)C2=NN=NN2C2=CC=CC=C2)C1,m_281630____20798034____21625436____20648558
CSCCC(NC[C@H]1C[C@@H](SC)C1)(C1=NN=NN1C1=CC=C2OCOC2=C1)C1CC1,m_281630____20798034____21625970____20773110
CS[C@H]1C[C@@H](CNC(CCC2=CC(F)=CC=C2)C2=NN=NN2CC2=NN(C)N=N2)C1,m_281630____20798034____21626482____25335382
COC1=CC=CC(N2N=NN=C2C(NC[C@H]2C[C@@H](SC)C2)[C@@H]2C[C@H]2C2=CSC=C2)=C1,m_281630____20798034____21627094____20773074
CS[C@H]1C[C@@H](CNC(C2=NC=C(N(C)C)N=C2)C2=NN=NN2CC2=CC=CC=C2)C1,m_281630____20798034____21627664____20772962
CS[C@H]1C[C@@H](CNC(C2=NC3=CC=CC=C3S2)C2=NN=NN2CC2=CC=CC=C2)C1,m_281630____20798034____21628262____20772962
CS[C@H]1C[C@@H](CNC2(C3=NN=NN3CC3CCOCC3)CCCCCCCCC2)C1,m_281630____20798034____21628682____20772982
CCOC(=O)C1=COC(C(NC[C@H]2C[C@@H](SC)C2)C2=NN=NN2C2CCCCC2)=C1,m_281630____20798034____21629178____20648564
C=CCCN1N=NN=C1C(NC[C@H]1C[C@@H](SC)C1)C1=CN(C2CCCCC2)N=C1C,m_281630____20798034____21629626____28417812
CS[C@H]1C[C@@H](CNC(C2=CC3=CC=CC=C3N=C2C(F)F)C2=NN=NN2C(C)C)C1,m_281630____20798034____25334058____20772828
C=CCCCN1N=NN=C1C1(NC2(CCF)CCOCC2)CCC2(CCCCC2)C1,m_281630____20798038____21617960____28417808
CCC(C)N1N=NN=C1C(C)(CNC(=O)OC(C)(C)C)NC1(CCF)CCOCC1,m_281630____20798038____21619710____20772846
COC(=O)C(C)N1N=NN=C1C(C)(CCC1=CC=CO1)NC1(CCF)CCOCC1,m_281630____20798038____21622272____20772956
CCC(C)(C)N1N=NN=C1C(NC1(CCF)CCOCC1)C1=CN(C(C)(C)C)N=N1,m_281630____20798038____21624032____20772906
CC1=C(C(NC2(CCF)CCOCC2)C2=NN=NN2C(C)C2=CC=CC=C2)SN=N1,m_281630____20798038____21626192____20773000
CC1=CC(C#N)=CC(C)=C1C(NC1(CCF)CCOCC1)C1=NN=NN1CC(F)F,m_281630____20798038____21628646____20772852
FCCC1(NC2(C3=NN=NN3CC3=CC=CC=C3)COCC2C2CC2)CCOCC1,m_281630____20798038____27245942____20772962
CC(C)C1=NC=C(C(NC(C)C2=NN=CS2)C2=NN=NN2C2=CC=C(F)C=C2)C=N1,m_281630____20798042____21619300____20772974
CC1=CC=CC=C1N1N=NN=C1C(NC(C)C1=NN=CS1)C1=CC=CN=C1N(C)C,m_281630____20798042____21623244____25335400
COC1=CC=CC(CN2N=NN=C2C(C)(CCC(C)(C)C)NC(C)C2=NN=CS2)=C1,m_281630____20798042____21627250____25335402
C=C(C)CN1N=NN=C1C1(NC(C)C2=NN=CS2)CC(C2=CC=CC=C2)C1C1CC1,m_281630____20798042____25333964____20614582
CCOC1(CNC2(C3=NN=NN3CCC#N)CCN(CC3CC3)CC2)CCSCC1,m_281630____20798044____21618750____27246250
CCOC1(CNC(C2=CC=CC(C3CC3)=C2)C2=NN=NN2C2COC2)CCSCC1,m_281630____20798044____21621778____25335388
CCOC1(CNC(C2=CC3=CN=CC=C3O2)C2=NN=NN2CCC#N)CCSCC1,m_281630____20798044____21624270____27246250
CCOC1(CNC(C2=C(C)N=CN2)C2=NN=NN2C2=CC=CC=C2Cl)CCSCC1,m_281630____20798044____21628108____20772988
CCOC1(CNC(C2=CC=CC(OCC#N)=C2)C2=NN=NN2C)CCS(=O)(=O)CC1,m_281630____20798046____21617348____20614580
CCCN1N=NN=C1C1(NCC2(OCC)CCS(=O)(=O)CC2)CCC2(CCOC2)C1,m_281630____20798046____21623124____20772830
C=CCCCN1N=NN=C1C1(NCC2(OCC)CCS(=O)(=O)CC2)CCCCC1F,m_281630____20798046____27245872____28417808
C=CCCCN1N=NN=C1C1(N[C@H](CC)CCO)C[C@H](C)N(C(=O)OC(C)(C)C)C1,m_281630____20798052____21619366____28417808
CC[C@H](CCO)NC(C1=CN(C(=O)OC(C)(C)C)CCO1)C1=NN=NN1CC(F)F,m_281630____20798052____21623064____20772852
CCCN1N=NN=C1C1(N[C@H](CC)CCO)C[C@H](OC)CN(C(=O)OC(C)(C)C)C1,m_281630____20798052____21627076____20772830
CC[C@H](CCO)NC1(C2=NN=NN2CCC2=CC(F)=CC=C2)CCCCC1C1CC1,m_281630____20798052____27245902____20773124
C=CC(NC(C1=CSC(C2=NC=CC=N2)=N1)C1=NN=NN1CC(C)(C)C)C1CCC1,m_281630____20798054____21618576____28417820
